taxid	count	resolved_rank	kingdom	phylum	class	order	family	genus	species
3891	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Psophocarpus	Psophocarpus tetragonolobus
3897	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Styphnolobium	Styphnolobium japonicum
3899	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	Trifolium repens
3900	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	Trifolium subterraneum
3905	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vicia	Vicia cracca
3908	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vicia	Vicia sativa
3914	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna angularis
3915	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna mungo
3917	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna unguiculata
3922	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Wisteria	Wisteria floribunda
3926	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Philenoptera	Philenoptera violacea
3940	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera	Oenothera argillicola
3941	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera	Oenothera villaricae
3942	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera	Oenothera biennis
3953	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera	Oenothera speciosa
3956	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum indicum
3972	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album
3981	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Hevea	Hevea brasiliensis
3983	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Manihot	Manihot esculenta
3988	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Ricinus	Ricinus communis
3993	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia esula
3999	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Simmondsiaceae	Simmondsia	Simmondsia chinensis
4006	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Linaceae	Linum	Linum usitatissimum
4013	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Anacardiaceae	Toxicodendron	Toxicodendron vernicifluum
4020	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Tropaeolaceae	Tropaeolum	Tropaeolum majus
4023	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo
4024	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer saccharum
4025	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer platanoides
4026	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer pseudoplatanus
4031	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Geraniales	Geraniaceae	Pelargonium	Pelargonium x hortorum
4039	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Daucus	Daucus carota
4043	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Petroselinum	Petroselinum crispum
4045	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Apium	Apium graveolens
4047	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Coriandrum	Coriandrum sativum
4049	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Hydrocotyle	Hydrocotyle sibthorpioides
4052	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Hedera	Hedera helix
4054	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Panax	Panax ginseng
4058	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Catharanthus	Catharanthus roseus
4060	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Rauvolfia	Rauvolfia serpentina
4066	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Calotropis	Calotropis gigantea
4068	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Gymnema	Gymnema sylvestre
4072	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Capsicum	Capsicum annuum
4073	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Capsicum	Capsicum frutescens
4076	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Datura	Datura stramonium
4079	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Hyoscyamus	Hyoscyamus niger
4081	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum lycopersicum
4082	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum peruvianum
4083	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum chilense
4084	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum pimpinellifolium
4089	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana debneyi
4090	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana glauca
4091	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana otophora
4096	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana sylvestris
4097	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana tabacum
4098	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana	Nicotiana tomentosiformis
4102	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Petunia	Petunia x hybrida
4108	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum chacoense
4109	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum commersonii
4111	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum melongena
4112	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum nigrum
4113	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum tuberosum
4115	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum palustre
4120	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea	Ipomoea batatas
4121	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea	Ipomoea purpurea
4123	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus arvensis
4129	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Cuscuta	Cuscuta reflexa
4138	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Paraleonurus	Paraleonurus japonicus
4142	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Coleus	Coleus scutellarioides
4146	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Olea	Olea europaea
4155	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe guttata
4156	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe laciniata
4157	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe arvensis
4158	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe nasuta
4159	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe nudata
4161	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe tilingii
4162	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe glaucescens
4164	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Digitalis	Digitalis purpurea
4170	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Striga	Striga asiatica
4177	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Epifagus	Epifagus virginiana
4179	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Conopholis	Conopholis americana
4182	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Pedaliaceae	Sesamum	Sesamum indicum
4189	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Barleria	Barleria prionitis
4202	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Adoxaceae	Sambucus	Sambucus nigra
4205	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Adoxaceae	Viburnum	Viburnum acerifolium
4208	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Adoxaceae	Adoxa	Adoxa moschatellina
4212	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Ambrosia	Ambrosia artemisiifolia
4214	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Ambrosia	Ambrosia trifida
4217	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium lappa
4222	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Carthamus	Carthamus tinctorius
4230	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Guizotia	Guizotia abyssinica
4232	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Helianthus	Helianthus annuus
4233	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Helianthus	Helianthus tuberosus
4236	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Lactuca	Lactuca sativa
4238	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Barnadesia	Barnadesia caryophylla
4265	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cynara	Cynara cardunculus
4270	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Malpighiaceae	Byrsonima	Byrsonima crassifolia
4282	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Cornales	Cornaceae	Cornus	Cornus canadensis
4283	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Cornales	Cornaceae	Cornus	Cornus florida
4297	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex vomitoria
4298	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex aquifolium
4300	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex pernyi
4309	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus maackii
4312	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Corynocarpaceae	Corynocarpus	Corynocarpus laevigatus
4326	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Salvadoraceae	Salvadora	Salvadora persica
4330	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Proteaceae	Macadamia	Macadamia ternifolia
4355	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica
4362	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Droseraceae	Dionaea	Dionaea muscipula
4366	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Droseraceae	Drosera	Drosera capensis
4371	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Droseraceae	Drosera	Drosera regia
4373	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Drosophyllaceae	Drosophyllum	Drosophyllum lusitanicum
4378	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Dilleniales	Dilleniaceae	Dillenia	Dillenia indica
4392	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Garryales	Eucommiaceae	Eucommia	Eucommia ulmoides
4396	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Hamamelidaceae	Hamamelis	Hamamelis mollis
4400	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Altingiaceae	Liquidambar	Liquidambar styraciflua
4403	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Platanaceae	Platanus	Platanus occidentalis
4407	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Trochodendrales	Trochodendraceae	Trochodendron	Trochodendron aralioides
4412	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	Barclaya	Barclaya longifolia
4414	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	Euryale	Euryale ferox
4419	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	Nymphaea	Nymphaea odorata
4421	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	Victoria	Victoria cruziana
4424	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Nymphaeales	Cabombaceae	Brasenia	Brasenia schreberi
4426	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Nymphaeales	Cabombaceae	Cabomba	Cabomba caroliniana
4428	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ceratophyllales	Ceratophyllaceae	Ceratophyllum	Ceratophyllum demersum
4431	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Nelumbonaceae	Nelumbo	Nelumbo lutea
4432	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Nelumbonaceae	Nelumbo	Nelumbo nucifera
4436	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Bataceae	Batis	Batis maritima
4442	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia sinensis
4443	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia japonica
4460	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Colocasia	Colocasia esculenta
4465	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Acorales	Acoraceae	Acorus	Acorus calamus
4472	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Lemna	Lemna minor
4477	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Pistia	Pistia stratiotes
4483	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Aegilops	Aegilops bicornis
4485	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Aegilops	Aegilops comosa
4486	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Aegilops	Aegilops longissima
4487	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Aegilops	Aegilops searsii
4491	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Aegilops	Aegilops umbellulata
4497	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Avena	Avena nuda
4498	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Avena	Avena sativa
4499	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Avena	Avena fatua
4500	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Avena	Avena longiglumis
4505	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Coix	Coix lacryma-jobi
4509	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Dactylis	Dactylis glomerata
4511	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Eleusine	Eleusine coracana
4513	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Hordeum	Hordeum vulgare
4515	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Hordeum	Hordeum bogdanii
4517	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Hordeum	Hordeum jubatum
4521	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Lolium	Lolium multiflorum
4522	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Lolium	Lolium perenne
4528	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza longistaminata
4529	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza rufipogon
4530	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza sativa
4532	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza australiensis
4533	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza brachyantha
4534	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza latifolia
4535	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza officinalis
4537	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza punctata
4538	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza glaberrima
4540	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Panicum	Panicum miliaceum
4543	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Cenchrus	Cenchrus americanus
4545	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Poa	Poa pratensis
4547	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Saccharum	Saccharum officinarum
4555	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Setaria	Setaria italica
4556	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Setaria	Setaria viridis
4558	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Sorghum	Sorghum bicolor
4560	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Sorghum	Sorghum halepense
4563	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Tripsacum	Tripsacum dactyloides
4565	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum aestivum
4568	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum monococcum
4570	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum timopheevii
4571	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum turgidum
4572	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum urartu
4573	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Aegilops	Aegilops speltoides
4576	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Zea	Zea diploperennis
4577	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Zea	Zea mays
4580	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Zea	Zea perennis
4582	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Bambusa	Bambusa multiplex
4586	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Psathyrostachys	Psathyrostachys juncea
4588	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Thinopyrum	Thinopyrum elongatum
4589	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Thinopyrum	Thinopyrum obtusiflorum
4591	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Arundinaria	Arundinaria gigantea
4597	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Australopyrum	Australopyrum retrofractum
4601	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Thinopyrum	Thinopyrum bessarabicum
4606	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Lolium	Lolium arundinaceum
4608	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Festuca	Festuca pratensis
4615	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Bromeliaceae	Ananas	Ananas comosus
4628	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Cannaceae	Canna	Canna indica
4632	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Costaceae	Costus	Costus barbatus
4634	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Costaceae	Monocostus	Monocostus uniflorus
4639	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Musaceae	Ensete	Ensete ventricosum
4646	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Hedychium	Hedychium flavum
4664	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Strelitziaceae	Ravenala	Ravenala madagascariensis
4673	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	Dioscorea japonica
4679	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Allium	Allium cepa
4681	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Allium	Allium ampeloprasum
4682	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Allium	Allium sativum
4683	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Allium	Allium tuberosum
4686	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Asparagus	Asparagus officinalis
4689	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Lilium	Lilium henryi
4690	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Lilium	Lilium longiflorum
4692	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Lilium	Lilium superbum
4694	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Medeola	Medeola virginiana
